Date;hour;Spot DE.AT_price;day
20160402;20;28.2;7
20160402;21;30.43;7
20160402;22;30.1;7
20160402;23;26.79;7
20160402;24;21.43;7
20160403;1;19.59;1
20160403;2;18.07;1
20160403;3;17.5;1
20160403;4;15.29;1
20160403;5;15.68;1
20160403;6;15.59;1
20160403;7;13.32;1
20160403;8;14.6;1
20160403;9;17.48;1
20160403;10;18.55;1
20160403;11;17.36;1
20160403;12;17.67;1
20160403;13;15.48;1
20160403;14;14.8;1
20160403;15;12.75;1
20160403;16;12.18;1
20160403;17;13.02;1
20160403;18;15.77;1
20160403;19;21.19;1
20160403;20;23.15;1
20160403;21;25.28;1
20160403;22;25.01;1
20160403;23;24.32;1
20160403;24;20.9;1
20160404;1;21;2
20160404;2;19.59;2
20160404;3;19.15;2
20160404;4;18.75;2
20160404;5;18.72;2
20160404;6;20.39;2
20160404;7;29.1;2
20160404;8;34.19;2
20160404;9;35.42;2
20160404;10;33.5;2
20160404;11;29.62;2
20160404;12;25.1;2
20160404;13;23.37;2
20160404;14;23.83;2
20160404;15;23.93;2
20160404;16;23.04;2
20160404;17;27.42;2
20160404;18;29.25;2
20160404;19;32.96;2
20160404;20;35.05;2
20160404;21;36.1;2
20160404;22;35.6;2
20160404;23;30.3;2
20160404;24;25.96;2
20160405;1;21.39;3
20160405;2;20.8;3
20160405;3;20.76;3
20160405;4;20.31;3
20160405;5;20.34;3
20160405;6;21.79;3
20160405;7;27.84;3
20160405;8;32.76;3
20160405;9;35.18;3
20160405;10;34.92;3
20160405;11;34.1;3
20160405;12;32.93;3
20160405;13;29.52;3
20160405;14;26.58;3
20160405;15;24.74;3
20160405;16;24.19;3
20160405;17;23.96;3
20160405;18;27.05;3
20160405;19;29.79;3
20160405;20;30.66;3
20160405;21;30.04;3
20160405;22;28;3
20160405;23;25.32;3
20160405;24;21.97;3
20160406;1;20;4
20160406;2;19.2;4
20160406;3;19.06;4
20160406;4;18.95;4
20160406;5;19.02;4
20160406;6;20;4
20160406;7;24.33;4
20160406;8;32.97;4
20160406;9;34.24;4
20160406;10;25.98;4
20160406;11;23.24;4
20160406;12;21.97;4
20160406;13;21.25;4
20160406;14;20.02;4
20160406;15;19.75;4
20160406;16;19.85;4
20160406;17;20.09;4
20160406;18;21.59;4
20160406;19;23.1;4
20160406;20;26.71;4
20160406;21;28.26;4
20160406;22;23.23;4
20160406;23;21.06;4
20160406;24;19.01;4
20160407;1;16.42;5
20160407;2;16;5
20160407;3;13.46;5
20160407;4;12.57;5
20160407;5;13.49;5
20160407;6;17.37;5
20160407;7;22.62;5
20160407;8;28.4;5
20160407;9;31.31;5
20160407;10;26.33;5
20160407;11;21.55;5
20160407;12;21.56;5
20160407;13;22.32;5
20160407;14;21.6;5
20160407;15;22.57;5
20160407;16;21.86;5
20160407;17;21.94;5
20160407;18;22.73;5
20160407;19;28.59;5
20160407;20;31.11;5
20160407;21;32.68;5
20160407;22;29.41;5
20160407;23;28.27;5
20160407;24;23.54;5
20160408;1;23.39;6
20160408;2;21.69;6
20160408;3;21.18;6
20160408;4;20.52;6
20160408;5;21.04;6
20160408;6;21.72;6
20160408;7;29.12;6
20160408;8;35;6
20160408;9;38.2;6
20160408;10;37.55;6
20160408;11;34.22;6
20160408;12;32.96;6
20160408;13;29.74;6
20160408;14;27.9;6
20160408;15;26.36;6
20160408;16;24.66;6
20160408;17;23.95;6
20160408;18;27.03;6
20160408;19;29.58;6
20160408;20;32.22;6
20160408;21;31.96;6
20160408;22;30.66;6
20160408;23;30.68;6
20160408;24;29;6
20160409;1;28.45;7
20160409;2;24.18;7
20160409;3;23.28;7
20160409;4;21.84;7
20160409;5;21.46;7
20160409;6;21.72;7
20160409;7;22.42;7
20160409;8;23.42;7
20160409;9;27.21;7
20160409;10;25.12;7
20160409;11;22.76;7
20160409;12;22.58;7
20160409;13;21.83;7
20160409;14;20.81;7
20160409;15;19.94;7
20160409;16;20.35;7
20160409;17;20.3;7
20160409;18;22.27;7
20160409;19;26.91;7
20160409;20;29.62;7
20160409;21;31.81;7
20160409;22;29.56;7
20160409;23;27.44;7
20160409;24;24;7
20160410;1;21.13;1
20160410;2;20.03;1
20160410;3;19.25;1
20160410;4;18.96;1
20160410;5;19.02;1
20160410;6;18.88;1
20160410;7;19.15;1
20160410;8;19.19;1
20160410;9;20.22;1
20160410;10;20.97;1
20160410;11;21;1
20160410;12;20.59;1
20160410;13;19.29;1
20160410;14;16.89;1
20160410;15;14.25;1
20160410;16;13.61;1
20160410;17;12.06;1
20160410;18;16.67;1
20160410;19;20.78;1
20160410;20;22.47;1
20160410;21;24.55;1
20160410;22;23;1
20160410;23;21.84;1
20160410;24;19.57;1
20160411;1;16.35;2
20160411;2;13.7;2
20160411;3;12.81;2
20160411;4;10.66;2
20160411;5;13.09;2
20160411;6;18.55;2
20160411;7;25.49;2
20160411;8;32;2
20160411;9;34.61;2
20160411;10;28.98;2
20160411;11;25.63;2
20160411;12;23.1;2
20160411;13;22.59;2
20160411;14;22.51;2
20160411;15;22.12;2
20160411;16;21.83;2
20160411;17;22.11;2
20160411;18;23.68;2
20160411;19;28.47;2
20160411;20;31.27;2
20160411;21;32.56;2
20160411;22;31.49;2
20160411;23;27.86;2
20160411;24;24.8;2
20160412;1;22.8;3
20160412;2;22.2;3
20160412;3;21.69;3
20160412;4;21.05;3
20160412;5;21.32;3
20160412;6;22.15;3
20160412;7;28.98;3
20160412;8;36;3
20160412;9;38.94;3
20160412;10;37.6;3
20160412;11;34;3
20160412;12;31.02;3
20160412;13;27.97;3
20160412;14;26.41;3
20160412;15;24.59;3
20160412;16;24.18;3
20160412;17;25.13;3
20160412;18;27.26;3
20160412;19;31.32;3
20160412;20;34.62;3
20160412;21;34.95;3
20160412;22;32.24;3
20160412;23;30;3
20160412;24;24.1;3
20160413;1;22.93;4
20160413;2;21.68;4
20160413;3;21.68;4
20160413;4;21.41;4
20160413;5;21.71;4
20160413;6;22.77;4
20160413;7;31.35;4
20160413;8;34.99;4
20160413;9;39.41;4
20160413;10;35.06;4
20160413;11;33.23;4
20160413;12;31.94;4
20160413;13;28.9;4
20160413;14;27.01;4
20160413;15;25.96;4
20160413;16;26;4
20160413;17;26.33;4
20160413;18;29;4
20160413;19;32.37;4
20160413;20;33.86;4
20160413;21;34.42;4
20160413;22;31.31;4
20160413;23;28;4
20160413;24;23.59;4
20160414;1;23.35;5
20160414;2;21.93;5
20160414;3;21.18;5
20160414;4;20.94;5
20160414;5;21.06;5
20160414;6;21.74;5
20160414;7;27;5
20160414;8;32.03;5
20160414;9;37.28;5
20160414;10;34.59;5
20160414;11;30.91;5
20160414;12;28.08;5
20160414;13;26.4;5
20160414;14;25.05;5
20160414;15;23.83;5
20160414;16;23.44;5
20160414;17;23.22;5
20160414;18;24.2;5
20160414;19;27.25;5
20160414;20;32.51;5
20160414;21;31.98;5
20160414;22;31.53;5
20160414;23;28.33;5
20160414;24;23.9;5
20160415;1;22.1;6
20160415;2;21.31;6
20160415;3;20.45;6
20160415;4;20.14;6
20160415;5;20.34;6
20160415;6;21.08;6
20160415;7;25;6
20160415;8;31.69;6
20160415;9;34.7;6
20160415;10;33.02;6
20160415;11;30.98;6
20160415;12;29.94;6
20160415;13;28;6
20160415;14;23.82;6
20160415;15;22.81;6
20160415;16;21.36;6
20160415;17;21.32;6
20160415;18;22.51;6
20160415;19;23.94;6
20160415;20;26.34;6
20160415;21;28.08;6
20160415;22;27.08;6
20160415;23;25;6
20160415;24;24.69;6
20160416;1;21.3;7
20160416;2;19.7;7
20160416;3;19.24;7
20160416;4;18.28;7
20160416;5;17.19;7
20160416;6;18.76;7
20160416;7;19.46;7
20160416;8;19.54;7
20160416;9;21.14;7
20160416;10;21.64;7
20160416;11;19.8;7
20160416;12;19.06;7
20160416;13;18.05;7
20160416;14;14.06;7
20160416;15;13.77;7
20160416;16;13.19;7
20160416;17;12.69;7
20160416;18;14.08;7
20160416;19;17.69;7
20160416;20;22.05;7
20160416;21;23.7;7
20160416;22;24.31;7
20160416;23;23.94;7
20160416;24;20.83;7
20160417;1;19.33;1
20160417;2;17.74;1
20160417;3;15.85;1
20160417;4;15.13;1
20160417;5;15.15;1
20160417;6;14.57;1
20160417;7;14.82;1
20160417;8;14.57;1
20160417;9;16.48;1
20160417;10;18.69;1
20160417;11;18.69;1
20160417;12;18.94;1
20160417;13;18.16;1
20160417;14;16.16;1
20160417;15;13.82;1
20160417;16;12.52;1
20160417;17;13.52;1
20160417;18;16.16;1
20160417;19;19.35;1
20160417;20;21.19;1
20160417;21;26.4;1
20160417;22;29.65;1
20160417;23;30.16;1
20160417;24;27.25;1
20160418;1;20.92;2
20160418;2;20.9;2
20160418;3;19.7;2
20160418;4;18.9;2
20160418;5;19;2
20160418;6;20.6;2
20160418;7;30;2
20160418;8;37.06;2
20160418;9;38.79;2
20160418;10;29.27;2
20160418;11;24.09;2
20160418;12;23.28;2
20160418;13;21.14;2
20160418;14;20.7;2
20160418;15;20.65;2
20160418;16;20.49;2
20160418;17;20.31;2
20160418;18;20.94;2
20160418;19;23.19;2
20160418;20;25.62;2
20160418;21;27.92;2
20160418;22;29.03;2
20160418;23;22.55;2
20160418;24;19.31;2
20160419;1;19.32;3
20160419;2;18.69;3
20160419;3;18.04;3
20160419;4;17.49;3
20160419;5;18.44;3
20160419;6;19.8;3
20160419;7;26.93;3
20160419;8;29.99;3
20160419;9;29.68;3
20160419;10;21.96;3
20160419;11;20.94;3
20160419;12;20.42;3
20160419;13;17.79;3
20160419;14;15.62;3
20160419;15;13.6;3
20160419;16;13.68;3
20160419;17;15.02;3
20160419;18;19.24;3
20160419;19;20.76;3
20160419;20;23.99;3
20160419;21;25.95;3
20160419;22;24.87;3
20160419;23;21.42;3
20160419;24;19.33;3
20160420;1;19.14;4
20160420;2;18.85;4
20160420;3;16.5;4
20160420;4;17.49;4
20160420;5;18.63;4
20160420;6;20;4
20160420;7;25.76;4
20160420;8;30.55;4
20160420;9;31.91;4
20160420;10;26.44;4
20160420;11;23.02;4
20160420;12;22.43;4
20160420;13;21.51;4
20160420;14;20.49;4
20160420;15;20.89;4
20160420;16;21.57;4
20160420;17;21.59;4
20160420;18;22.89;4
20160420;19;27.24;4
20160420;20;31.09;4
20160420;21;32.16;4
20160420;22;30.66;4
20160420;23;28.52;4
20160420;24;24.5;4
20160421;1;22.51;5
20160421;2;20.5;5
20160421;3;19.93;5
20160421;4;19.58;5
20160421;5;19.84;5
20160421;6;21.11;5
20160421;7;29.1;5
20160421;8;34.58;5
20160421;9;35.38;5
20160421;10;32.92;5
20160421;11;28.91;5
20160421;12;26.12;5
20160421;13;23.59;5
20160421;14;23.43;5
20160421;15;23.47;5
20160421;16;23.93;5
20160421;17;23.95;5
20160421;18;27.61;5
20160421;19;30.74;5
20160421;20;32.33;5
20160421;21;32.34;5
20160421;22;32.02;5
20160421;23;29.19;5
20160421;24;25;5
20160422;1;21.95;6
20160422;2;20.7;6
20160422;3;19.59;6
20160422;4;19.32;6
20160422;5;19.85;6
20160422;6;22.94;6
20160422;7;28;6
20160422;8;33.14;6
20160422;9;34.61;6
20160422;10;31.59;6
20160422;11;28.69;6
20160422;12;25.22;6
20160422;13;23.98;6
20160422;14;22.95;6
20160422;15;22.24;6
20160422;16;22.32;6
20160422;17;22.89;6
20160422;18;24.75;6
20160422;19;28.99;6
20160422;20;30.93;6
20160422;21;30.94;6
20160422;22;29.33;6
20160422;23;27.94;6
20160422;24;25.04;6
20160423;1;27.72;7
20160423;2;22.45;7
20160423;3;21.47;7
20160423;4;20.99;7
20160423;5;20.99;7
20160423;6;20.9;7
20160423;7;21.05;7
20160423;8;21.48;7
20160423;9;23.62;7
20160423;10;27.29;7
20160423;11;26.91;7
20160423;12;25.76;7
20160423;13;23.4;7
20160423;14;21.36;7
20160423;15;20.42;7
20160423;16;18.29;7
20160423;17;16.27;7
20160423;18;19.13;7
20160423;19;21.07;7
20160423;20;22.46;7
20160423;21;25;7
20160423;22;27.19;7
20160423;23;25.05;7
20160423;24;22.1;7
20160424;1;18.21;1
20160424;2;15.07;1
20160424;3;14.31;1
20160424;4;12.59;1
20160424;5;12.79;1
20160424;6;13.62;1
20160424;7;12.76;1
20160424;8;12.2;1
20160424;9;13.75;1
20160424;10;12.57;1
20160424;11;12.54;1
20160424;12;13.79;1
20160424;13;14.19;1
20160424;14;11.88;1
20160424;15;9.44;1
20160424;16;9.5;1
20160424;17;8.47;1
20160424;18;13.04;1
20160424;19;20.28;1
20160424;20;21.96;1
20160424;21;23.94;1
20160424;22;24.37;1
20160424;23;27.87;1
20160424;24;24.04;1
20160425;1;22.56;2
20160425;2;21.46;2
20160425;3;20.82;2
20160425;4;20.23;2
20160425;5;20.26;2
20160425;6;21.1;2
20160425;7;29.02;2
20160425;8;32.97;2
20160425;9;34.48;2
20160425;10;30.03;2
20160425;11;28.95;2
20160425;12;27.94;2
20160425;13;28.31;2
20160425;14;27.37;2
20160425;15;24.39;2
20160425;16;23.75;2
20160425;17;23.78;2
20160425;18;25.95;2
20160425;19;28.41;2
20160425;20;31.19;2
20160425;21;31.46;2
20160425;22;30.15;2
20160425;23;28.14;2
20160425;24;22.97;2
20160426;1;21.81;3
20160426;2;20.9;3
20160426;3;20.96;3
20160426;4;20.62;3
20160426;5;21.07;3
20160426;6;22.73;3
20160426;7;29.91;3
20160426;8;34.07;3
20160426;9;35.14;3
20160426;10;32.7;3
20160426;11;30.36;3
20160426;12;29.78;3
20160426;13;26.95;3
20160426;14;25.65;3
20160426;15;25.29;3
20160426;16;25.23;3
20160426;17;24.73;3
20160426;18;25.29;3
20160426;19;28.92;3
20160426;20;31.11;3
20160426;21;31.61;3
20160426;22;31.07;3
20160426;23;27.98;3
20160426;24;23.99;3
20160427;1;23.01;4
20160427;2;22.42;4
20160427;3;22.53;4
20160427;4;22.04;4
20160427;5;22.17;4
20160427;6;23.77;4
20160427;7;28.6;4
20160427;8;31.47;4
20160427;9;30.27;4
20160427;10;28.85;4
20160427;11;25.65;4
20160427;12;24.91;4
20160427;13;24.21;4
20160427;14;24.14;4
20160427;15;23.56;4
20160427;16;23.42;4
20160427;17;23.53;4
20160427;18;24.03;4
20160427;19;28.95;4
20160427;20;30.27;4
20160427;21;33;4
20160427;22;31.95;4
20160427;23;27.93;4
20160427;24;25.51;4
20160428;1;23;5
20160428;2;23.46;5
20160428;3;24.55;5
20160428;4;23.28;5
20160428;5;23.73;5
20160428;6;25.59;5
20160428;7;31.12;5
20160428;8;37.99;5
20160428;9;37.99;5
20160428;10;34.1;5
20160428;11;29.93;5
20160428;12;29.39;5
20160428;13;26.16;5
20160428;14;24.98;5
20160428;15;27.39;5
20160428;16;26.96;5
20160428;17;26.5;5
20160428;18;30;5
20160428;19;34.79;5
20160428;20;38.43;5
20160428;21;35.75;5
20160428;22;37.19;5
20160428;23;34.92;5
20160428;24;30.3;5
20160429;1;26.41;6
20160429;2;25.01;6
20160429;3;23.99;6
20160429;4;22.46;6
20160429;5;22.35;6
20160429;6;23.47;6
20160429;7;26.8;6
20160429;8;30.68;6
20160429;9;28.51;6
20160429;10;22.39;6
20160429;11;20.69;6
20160429;12;20.05;6
20160429;13;19.09;6
20160429;14;20.14;6
20160429;15;20.86;6
20160429;16;22.01;6
20160429;17;22.59;6
20160429;18;26.01;6
20160429;19;30.82;6
20160429;20;34.83;6
20160429;21;35.18;6
20160429;22;33.08;6
20160429;23;30.93;6
20160429;24;27.35;6
20160430;1;24.17;7
20160430;2;24.25;7
20160430;3;24.54;7
20160430;4;25.04;7
20160430;5;24;7
20160430;6;24;7
20160430;7;24.22;7
20160430;8;25.45;7
20160430;9;26.81;7
20160430;10;28.69;7
20160430;11;25.7;7
20160430;12;24.05;7
20160430;13;22.44;7
20160430;14;22.01;7
20160430;15;21.48;7
20160430;16;21.17;7
20160430;17;21.54;7
20160430;18;22.34;7
20160430;19;25.02;7
20160430;20;25.51;7
20160430;21;25.61;7
20160430;22;28.53;7
20160430;23;27.92;7
20160430;24;24.03;7
20160501;1;20.1;1
20160501;2;19.81;1
20160501;3;18.72;1
20160501;4;17.03;1
20160501;5;17.17;1
20160501;6;17.92;1
20160501;7;17.64;1
20160501;8;17.04;1
20160501;9;16.82;1
20160501;10;17.42;1
20160501;11;16.77;1
20160501;12;16.97;1
20160501;13;15.16;1
20160501;14;13.73;1
20160501;15;14.29;1
20160501;16;13.54;1
20160501;17;14.25;1
20160501;18;16.21;1
20160501;19;21.35;1
20160501;20;23.57;1
20160501;21;25.08;1
20160501;22;25.74;1
20160501;23;26.35;1
20160501;24;24.48;1
20160502;1;21.45;2
20160502;2;20.23;2
20160502;3;20.03;2
20160502;4;19.94;2
20160502;5;20.08;2
20160502;6;23.47;2
20160502;7;31.12;2
20160502;8;35.53;2
20160502;9;34.96;2
20160502;10;31.35;2
20160502;11;28.29;2
20160502;12;26.91;2
20160502;13;25.29;2
20160502;14;25.07;2
20160502;15;25.02;2
20160502;16;25.53;2
20160502;17;26.94;2
20160502;18;29.06;2
20160502;19;33;2
20160502;20;35.79;2
20160502;21;35.76;2
20160502;22;34.08;2
20160502;23;31.93;2
20160502;24;27.05;2
20160503;1;23.91;3
20160503;2;22.32;3
20160503;3;21.84;3
20160503;4;21.37;3
20160503;5;21.85;3
20160503;6;23.26;3
20160503;7;30.39;3
20160503;8;33.9;3
20160503;9;36.48;3
20160503;10;35.95;3
20160503;11;35.58;3
20160503;12;34.9;3
20160503;13;31.55;3
20160503;14;26.59;3
20160503;15;24.9;3
20160503;16;24.1;3
20160503;17;23.91;3
20160503;18;25.17;3
20160503;19;28.51;3
20160503;20;31.69;3
20160503;21;32.1;3
20160503;22;32.8;3
20160503;23;30.92;3
20160503;24;24.59;3
20160504;1;22.94;4
20160504;2;21.98;4
20160504;3;21.95;4
20160504;4;21.69;4
20160504;5;22.14;4
20160504;6;23.59;4
20160504;7;31.47;4
20160504;8;35.05;4
20160504;9;35.97;4
20160504;10;32.46;4
20160504;11;28.51;4
20160504;12;27.14;4
20160504;13;25.43;4
20160504;14;24.37;4
20160504;15;24.01;4
20160504;16;23.64;4
20160504;17;23.88;4
20160504;18;25.1;4
20160504;19;28.96;4
20160504;20;31.73;4
20160504;21;32;4
20160504;22;32.9;4
20160504;23;31.93;4
20160504;24;27.8;4
20160505;1;23.69;5
20160505;2;21.86;5
20160505;3;21.26;5
20160505;4;20.26;5
20160505;5;19.79;5
20160505;6;19.79;5
20160505;7;19.95;5
20160505;8;20.07;5
20160505;9;20;5
20160505;10;19.57;5
20160505;11;19.01;5
20160505;12;17.76;5
20160505;13;16.97;5
20160505;14;13.42;5
20160505;15;10.85;5
20160505;16;10.49;5
20160505;17;13.06;5
20160505;18;17.77;5
20160505;19;20.67;5
20160505;20;24.2;5
20160505;21;24.08;5
20160505;22;24.87;5
20160505;23;25.79;5
20160505;24;21.62;5
20160506;1;20.73;6
20160506;2;19.08;6
20160506;3;18.46;6
20160506;4;17.87;6
20160506;5;19.11;6
20160506;6;20;6
20160506;7;24.44;6
20160506;8;30.33;6
20160506;9;30.99;6
20160506;10;29.98;6
20160506;11;24.28;6
20160506;12;22.58;6
20160506;13;19.66;6
20160506;14;14.24;6
20160506;15;11.92;6
20160506;16;14.96;6
20160506;17;17.93;6
20160506;18;21.85;6
20160506;19;27.99;6
20160506;20;30.94;6
20160506;21;28.8;6
20160506;22;27.86;6
20160506;23;25.43;6
20160506;24;21.42;6
20160507;1;19.73;7
20160507;2;16.9;7
20160507;3;14.95;7
20160507;4;14.64;7
20160507;5;14.96;7
20160507;6;15.2;7
20160507;7;16.27;7
20160507;8;19.32;7
20160507;9;19.94;7
20160507;10;19.41;7
20160507;11;13.1;7
20160507;12;10.54;7
20160507;13;6.12;7
20160507;14;5.32;7
20160507;15;3.05;7
20160507;16;3.84;7
20160507;17;8.67;7
20160507;18;13.49;7
20160507;19;19.92;7
20160507;20;21.43;7
20160507;21;19.93;7
20160507;22;19.81;7
20160507;23;19.72;7
20160507;24;18.22;7
20160508;1;14.2;1
20160508;2;10.01;1
20160508;3;7.98;1
20160508;4;5.07;1
20160508;5;4;1
20160508;6;3;1
20160508;7;2.91;1
20160508;8;2.79;1
20160508;9;4;1
20160508;10;2.35;1
20160508;11;-1.63;1
20160508;12;-7.09;1
20160508;13;-76.09;1
20160508;14;-100.06;1
20160508;15;-130.09;1
20160508;16;-82.06;1
20160508;17;-76;1
20160508;18;-0.6;1
20160508;19;10.4;1
20160508;20;19.35;1
20160508;21;19.4;1
20160508;22;20.02;1
20160508;23;20.12;1
20160508;24;18.66;1
20160509;1;14.28;2
20160509;2;12.68;2
20160509;3;12.09;2
20160509;4;9.57;2
20160509;5;11;2
20160509;6;14.18;2
20160509;7;28.57;2
20160509;8;32.95;2
20160509;9;34.69;2
20160509;10;31.24;2
20160509;11;24.23;2
20160509;12;22.15;2
20160509;13;17.08;2
20160509;14;12.01;2
20160509;15;10.85;2
20160509;16;18.63;2
20160509;17;21;2
20160509;18;23.71;2
20160509;19;27.12;2
20160509;20;31.46;2
20160509;21;31.28;2
20160509;22;30;2
20160509;23;24.92;2
20160509;24;21.83;2
20160510;1;22.55;3
20160510;2;21.09;3
20160510;3;19.61;3
20160510;4;19.33;3
20160510;5;19.87;3
20160510;6;21.56;3
20160510;7;28.5;3
20160510;8;31.87;3
20160510;9;36.66;3
20160510;10;34.61;3
20160510;11;29.96;3
20160510;12;25.54;3
20160510;13;23.46;3
20160510;14;23.34;3
20160510;15;23.41;3
20160510;16;27.6;3
20160510;17;28.21;3
20160510;18;30.69;3
20160510;19;31.93;3
20160510;20;32.5;3
20160510;21;32.25;3
20160510;22;31.99;3
20160510;23;29.96;3
20160510;24;22.34;3
20160511;1;22.4;4
20160511;2;20.54;4
20160511;3;19.92;4
20160511;4;19.11;4
20160511;5;19.87;4
20160511;6;21.84;4
20160511;7;28.96;4
20160511;8;35.27;4
20160511;9;39.6;4
20160511;10;34.94;4
20160511;11;29.41;4
20160511;12;24.58;4
20160511;13;22.19;4
20160511;14;20.87;4
20160511;15;20.74;4
20160511;16;21.73;4
20160511;17;22.54;4
20160511;18;23.36;4
20160511;19;25.87;4
20160511;20;31.32;4
20160511;21;29.94;4
20160511;22;25.09;4
20160511;23;22.23;4
20160511;24;19.44;4
20160512;1;19.5;5
20160512;2;17.81;5
20160512;3;14.67;5
20160512;4;14;5
20160512;5;13.02;5
20160512;6;18.08;5
20160512;7;24.08;5
20160512;8;30.93;5
20160512;9;34.05;5
20160512;10;30.96;5
20160512;11;28.93;5
20160512;12;26.95;5
20160512;13;25.24;5
20160512;14;24.15;5
20160512;15;24.75;5
20160512;16;25.07;5
20160512;17;25.14;5
20160512;18;27.47;5
20160512;19;29.79;5
20160512;20;32.91;5
20160512;21;32.85;5
20160512;22;31.84;5
20160512;23;29.98;5
20160512;24;25.14;5
20160513;1;23.07;6
20160513;2;21.41;6
20160513;3;21.04;6
20160513;4;20.55;6
20160513;5;21.13;6
20160513;6;23;6
20160513;7;28.07;6
20160513;8;36.14;6
20160513;9;40.21;6
20160513;10;38.23;6
20160513;11;35.37;6
20160513;12;35.45;6
20160513;13;30.94;6
20160513;14;27.99;6
20160513;15;25.28;6
20160513;16;23.8;6
20160513;17;23.53;6
20160513;18;24.01;6
20160513;19;26.37;6
20160513;20;29;6
20160513;21;27.1;6
20160513;22;25.03;6
20160513;23;26.96;6
20160513;24;23.02;6
20160514;1;13.76;7
20160514;2;13.1;7
20160514;3;11.51;7
20160514;4;9.71;7
20160514;5;10.37;7
20160514;6;10.21;7
20160514;7;9.91;7
20160514;8;11.24;7
20160514;9;15.57;7
20160514;10;14.86;7
20160514;11;11.99;7
20160514;12;11.37;7
20160514;13;10.27;7
20160514;14;8.14;7
20160514;15;7.01;7
20160514;16;4.95;7
20160514;17;4.92;7
20160514;18;9.91;7
20160514;19;15.01;7
20160514;20;20.71;7
20160514;21;20.46;7
20160514;22;19.3;7
20160514;23;23.6;7
20160514;24;20.52;7
20160515;1;20;1
20160515;2;12.98;1
20160515;3;11.94;1
20160515;4;9.13;1
20160515;5;9.19;1
20160515;6;9.56;1
20160515;7;7.1;1
20160515;8;5.63;1
20160515;9;5.5;1
20160515;10;4.57;1
20160515;11;3.5;1
20160515;12;3.63;1
20160515;13;0.73;1
20160515;14;-9.25;1
20160515;15;-35.02;1
20160515;16;-8.24;1
20160515;17;-2.97;1
20160515;18;2.49;1
20160515;19;14.45;1
20160515;20;21.41;1
20160515;21;21.69;1
20160515;22;22.95;1
20160515;23;24.28;1
20160515;24;22.36;1
20160516;1;17.85;2
20160516;2;16.86;2
20160516;3;16.06;2
20160516;4;15.04;2
20160516;5;14.06;2
20160516;6;15.93;2
20160516;7;16.42;2
20160516;8;19.43;2
20160516;9;22.54;2
20160516;10;22.91;2
20160516;11;23.11;2
20160516;12;23.35;2
20160516;13;22.9;2
20160516;14;18.23;2
20160516;15;16.09;2
20160516;16;16.26;2
20160516;17;17.15;2
20160516;18;18.27;2
20160516;19;24;2
20160516;20;27.16;2
20160516;21;28.37;2
20160516;22;31.93;2
20160516;23;29.99;2
20160516;24;24.99;2
20160517;1;30;3
20160517;2;24;3
20160517;3;22.82;3
20160517;4;21.6;3
20160517;5;21.73;3
20160517;6;22.91;3
20160517;7;29.95;3
20160517;8;36.36;3
20160517;9;38;3
20160517;10;30.93;3
20160517;11;28.99;3
20160517;12;32.22;3
20160517;13;31.61;3
20160517;14;30.08;3
20160517;15;29.93;3
20160517;16;30;3
20160517;17;30.02;3
20160517;18;30.14;3
20160517;19;34.64;3
20160517;20;34.92;3
20160517;21;36.76;3
20160517;22;37.44;3
20160517;23;33.22;3
20160517;24;29;3
20160518;1;24.91;4
20160518;2;24.29;4
20160518;3;23.89;4
20160518;4;22.92;4
20160518;5;23.31;4
20160518;6;24.57;4
20160518;7;31.12;4
20160518;8;37.06;4
20160518;9;39.48;4
20160518;10;35.31;4
20160518;11;32.58;4
20160518;12;30.98;4
20160518;13;31.12;4
20160518;14;30.9;4
20160518;15;30.87;4
20160518;16;30.85;4
20160518;17;31.32;4
20160518;18;31.69;4
20160518;19;33.08;4
20160518;20;34.94;4
20160518;21;34.64;4
20160518;22;34.95;4
20160518;23;33.09;4
20160518;24;27.2;4
20160519;1;24.88;5
20160519;2;22.91;5
20160519;3;22.23;5
20160519;4;21.85;5
20160519;5;22.29;5
20160519;6;23.9;5
20160519;7;31.58;5
20160519;8;39.4;5
20160519;9;46;5
20160519;10;44.13;5
20160519;11;45;5
20160519;12;44.91;5
20160519;13;40.07;5
20160519;14;38.96;5
20160519;15;35;5
20160519;16;33.06;5
20160519;17;31.91;5
20160519;18;32.35;5
20160519;19;34;5
20160519;20;36.08;5
20160519;21;34.96;5
20160519;22;33.85;5
20160519;23;32.08;5
20160519;24;29.14;5
20160520;1;24.73;6
20160520;2;23.42;6
20160520;3;21.5;6
20160520;4;21.34;6
20160520;5;21.52;6
20160520;6;23.23;6
20160520;7;27.71;6
20160520;8;33.07;6
20160520;9;34.97;6
20160520;10;31.91;6
20160520;11;27.5;6
20160520;12;26.27;6
20160520;13;24.99;6
20160520;14;24.3;6
20160520;15;24.22;6
20160520;16;24.2;6
20160520;17;24.57;6
20160520;18;28.9;6
20160520;19;32.69;6
20160520;20;33.92;6
20160520;21;34.06;6
20160520;22;33.21;6
20160520;23;33.66;6
20160520;24;27.98;6
20160521;1;24.36;7
20160521;2;23.49;7
20160521;3;22.6;7
20160521;4;21.75;7
20160521;5;21.26;7
20160521;6;20.5;7
20160521;7;20.66;7
20160521;8;22.88;7
20160521;9;23.06;7
20160521;10;22.55;7
20160521;11;20.32;7
20160521;12;18.95;7
20160521;13;16.19;7
20160521;14;15.24;7
20160521;15;15.09;7
20160521;16;13.29;7
